,tweetid,favorite_count,retweet_count,lang,source,followers_count
1348,702217446468493312,4759,1328,en,Twitter for iPhone,8784811
1349,701981390485725185,3436,990,en,Twitter for iPhone,8784811
1350,701952816642965504,3826,1021,en,Twitter for iPhone,8784811
1351,701889187134500865,3524,1379,en,Twitter for iPhone,8784811
1352,701805642395348998,3393,1669,en,Vine - Make a Scene,8784811
1353,701601587219795968,2080,448,en,Twitter for iPhone,8784811
1354,701570477911896070,2802,921,en,Twitter for iPhone,8784811
1355,701545186879471618,2655,607,en,Twitter for iPhone,8784811
1356,701214700881756160,12143,5079,en,Twitter for iPhone,8784811
1357,700890391244103680,2206,564,en,Twitter for iPhone,8784811
1358,700864154249383937,2585,618,en,Twitter for iPhone,8784811
1359,700847567345688576,2450,501,en,Twitter for iPhone,8784811
1360,700796979434098688,2427,936,en,Twitter for iPhone,8784811
1361,700747788515020802,22733,9272,en,Twitter for iPhone,8784811
1362,700518061187723268,2601,794,en,Twitter for iPhone,8784811
1363,700505138482569216,2277,565,en,Twitter for iPhone,8784811
1364,700462010979500032,4116,1778,en,Twitter for iPhone,8784811
1365,700167517596164096,2621,731,en,Twitter for iPhone,8784811
1366,700151421916807169,2228,670,en,Twitter for iPhone,8784811
1367,700143752053182464,7498,2704,en,Twitter for iPhone,8784811
1368,700062718104104960,2641,688,en,Twitter for iPhone,8784811
1369,700029284593901568,2063,585,en,Twitter for iPhone,8784811
1370,700002074055016451,3306,1336,en,Twitter for iPhone,8784811
1371,699801817392291840,3052,952,en,Twitter for iPhone,8784811
1372,699788877217865730,2224,508,en,Twitter for iPhone,8784811
1373,699779630832685056,2731,1227,en,Twitter for iPhone,8784811
1374,699775878809702401,1954,603,en,Twitter for iPhone,8784811
1375,699691744225525762,10230,4597,en,Twitter for iPhone,8784811
1376,699446877801091073,5927,2602,en,Twitter for iPhone,8784811
1377,699434518667751424,2156,515,en,Twitter for iPhone,8784811
1378,699423671849451520,1358,324,en,Twitter for iPhone,8784811
1379,699413908797464576,2070,624,en,Twitter for iPhone,8784811
1380,699370870310113280,1881,441,en,Twitter for iPhone,8784811
1381,699323444782047232,3136,857,en,Twitter for iPhone,8784811
1382,699088579889332224,2234,631,en,Twitter for iPhone,8784811
1383,699079609774645248,2444,653,en,Twitter for iPhone,8784811
1384,699072405256409088,2963,1188,en,Twitter for iPhone,8784811
1385,699060279947165696,3735,1794,en,Vine - Make a Scene,8784811
1386,699036661657767936,2588,1192,en,Twitter for iPhone,8784811
1387,698989035503689728,3332,971,en,Twitter for iPhone,8784811
1388,698953797952008193,2671,895,en,Twitter for iPhone,8784811
1389,698907974262222848,2530,622,en,Twitter for iPhone,8784811
1390,698710712454139905,2458,677,en,Twitter for iPhone,8784811
1391,698703483621523456,1441,376,en,Twitter for iPhone,8784811
1392,698635131305795584,1288,337,en,Twitter for iPhone,8784811
1393,698549713696649216,2323,622,en,Twitter for iPhone,8784811
1394,698355670425473025,1847,446,en,Twitter for iPhone,8784811
1395,698342080612007937,2260,949,en,Twitter for iPhone,8784811
1396,698262614669991936,4729,1993,en,Twitter for iPhone,8784811
1397,698195409219559425,16677,5946,en,Twitter for iPhone,8784811
1398,698178924120031232,2795,737,en,Twitter for iPhone,8784811
1399,697995514407682048,1511,331,en,Twitter for iPhone,8784811
1400,697990423684476929,3272,1292,en,Twitter for iPhone,8784811
1401,697943111201378304,2373,676,en,Twitter for iPhone,8784811
1402,697881462549430272,3004,1174,en,Twitter for iPhone,8784811
1403,697630435728322560,1735,538,en,Vine - Make a Scene,8784811
1404,697616773278015490,3151,1007,en,Twitter for iPhone,8784811
1405,697596423848730625,3005,1262,en,Twitter for iPhone,8784811
1406,697575480820686848,2029,497,en,Twitter for iPhone,8784811
1407,697516214579523584,2046,1109,en,Vine - Make a Scene,8784811
1408,697482927769255936,2399,671,en,Twitter for iPhone,8784811
1409,697463031882764288,3404,1391,en,Twitter for iPhone,8784811
1410,697270446429966336,4677,1867,en,Twitter for iPhone,8784811
1411,697259378236399616,3282,1000,en,Twitter for iPhone,8784811
1412,697255105972801536,3021,1158,en,Twitter for iPhone,8784811
1413,697242256848379904,2501,668,en,Twitter for iPhone,8784811
1414,696900204696625153,3159,1017,en,Twitter for iPhone,8784811
1415,696894894812565505,2334,675,en,Twitter for iPhone,8784811
1416,696886256886657024,4835,1797,en,Twitter for iPhone,8784811
1417,696877980375769088,2425,707,en,Twitter for iPhone,8784811
1418,696754882863349760,1480,360,en,Twitter for iPhone,8784811
1419,696744641916489729,2053,936,en,Vine - Make a Scene,8784811
1420,696713835009417216,2360,651,en,Twitter for iPhone,8784811
1421,696518437233913856,3898,1703,en,Twitter for iPhone,8784811
1422,696490539101908992,1210,141,en,Twitter for iPhone,8784811
1423,696488710901260288,2518,1015,en,Twitter for iPhone,8784811
1424,696405997980676096,3193,1150,en,Twitter for iPhone,8784811
1425,696100768806522880,1922,650,en,Vine - Make a Scene,8784811
1426,695816827381944320,3000,1161,en,Twitter for iPhone,8784811
1427,695794761660297217,3146,760,en,Twitter for iPhone,8784811
1428,695767669421768709,1852,743,en,Twitter for iPhone,8784811
1429,695629776980148225,4546,2087,en,Twitter for iPhone,8784811
1430,695446424020918272,4381,1800,en,Twitter for iPhone,8784811
1431,695409464418041856,8631,3562,en,Twitter for iPhone,8784811
1432,695314793360662529,3607,1446,en,Twitter for iPhone,8784811
1433,695095422348574720,2618,611,en,Twitter for iPhone,8784811
1434,695074328191332352,2829,1093,en,Twitter for iPhone,8784811
1435,695064344191721472,1593,587,en,Twitter for iPhone,8784811
1436,695051054296211456,2654,785,en,Twitter for iPhone,8784811
1437,694925794720792577,2678,914,en,Vine - Make a Scene,8784811
1438,694905863685980160,2736,936,en,Twitter for iPhone,8784811
1439,694669722378485760,35689,14314,en,Twitter for iPhone,8784811
1440,694356675654983680,1493,285,en,Twitter for iPhone,8784811
1441,694352839993344000,2026,613,en,Twitter for iPhone,8784811
1442,694342028726001664,1569,481,en,Vine - Make a Scene,8784811
1443,694329668942569472,1996,498,en,Twitter for iPhone,8784811
1444,694206574471057408,4135,2028,en,Twitter for iPhone,8784811
1445,694183373896572928,2940,922,en,Twitter for iPhone,8784811
1446,694001791655137281,3393,1021,en,Twitter for iPhone,8784811
1447,693993230313091072,1864,399,en,Vine - Make a Scene,8784811
1448,693942351086120961,1737,369,en,Twitter for iPhone,8784811
1449,693647888581312512,2676,581,en,Twitter for iPhone,8784811
1450,693644216740769793,1345,122,en,Twitter for iPhone,8784811
1451,693642232151285760,2524,409,en,Twitter for iPhone,8784811
1452,693629975228977152,2433,789,en,Twitter for iPhone,8784811
1453,693622659251335168,1530,372,en,Twitter for iPhone,8784811
1454,693590843962331137,5038,1947,en,Twitter for iPhone,8784811
1455,693582294167244802,1641,252,en,Twitter for iPhone,8784811
1456,693486665285931008,1770,633,en,Twitter for iPhone,8784811
1457,693280720173801472,3336,1230,en,Twitter for iPhone,8784811
1458,693267061318012928,2365,808,en,Vine - Make a Scene,8784811
1459,693262851218264065,2204,498,en,Twitter for iPhone,8784811
1460,693231807727280129,2860,732,en,Twitter for iPhone,8784811
1461,693155686491000832,7843,3197,en,Twitter for iPhone,8784811
1462,693109034023534592,1706,608,en,Twitter for iPhone,8784811
1463,693095443459342336,1846,460,en,Twitter for iPhone,8784811
1464,692919143163629568,2662,752,en,Twitter for iPhone,8784811
1465,692905862751522816,2414,863,en,Twitter for iPhone,8784811
1466,692901601640583168,1759,599,en,Twitter for iPhone,8784240
1467,692894228850999298,2259,802,en,Twitter for iPhone,8784811
1468,692828166163931137,2858,880,en,Twitter for iPhone,8784811
1469,692752401762250755,6797,3629,en,Twitter for iPhone,8784811
1470,692568918515392513,4343,1528,en,Twitter for iPhone,8784811
1471,692535307825213440,3162,1356,en,Twitter for iPhone,8784811
1472,692530551048294401,1821,411,en,Twitter for iPhone,8784811
1473,692423280028966913,1476,225,en,Twitter for iPhone,8784811
1474,692417313023332352,9324,3451,en,Twitter for iPhone,8784811
1475,692187005137076224,2521,818,en,Twitter for iPhone,8784811
1476,692158366030913536,2138,786,en,Twitter for iPhone,8784811
1477,692142790915014657,1640,393,en,Twitter for iPhone,8784811
1478,692041934689402880,3386,1266,en,Vine - Make a Scene,8784811
1479,692017291282812928,2875,955,en,Twitter for iPhone,8784811
1480,691820333922455552,3937,1655,en,Twitter for iPhone,8784811
1481,691793053716221953,8099,4210,en,Vine - Make a Scene,8784811
1482,691756958957883396,2845,1000,en,Twitter for iPhone,8784811
1483,691675652215414786,1944,504,en,Twitter for iPhone,8784811
1484,691483041324204033,2379,562,en,Twitter for iPhone,8784811
1485,691459709405118465,4026,1135,en,Twitter for iPhone,8784811
1486,691444869282295808,2640,845,en,Twitter for iPhone,8784811
1487,691416866452082688,19245,7593,en,Twitter for iPhone,8784811
1488,691321916024623104,2552,660,en,Twitter for iPhone,8784811
1489,691096613310316544,2948,874,en,Twitter for iPhone,8784811
1490,691090071332753408,1710,331,en,Twitter for iPhone,8784811
1491,690989312272396288,5874,2854,en,Vine - Make a Scene,8784811
1492,690959652130045952,3567,1240,en,Twitter for iPhone,8784811
1493,690938899477221376,4068,1952,en,Twitter for iPhone,8784811
1494,690932576555528194,3275,1013,en,Twitter for iPhone,8784811
1495,690735892932222976,3772,1265,en,Twitter for iPhone,8784811
1496,690728923253055490,2171,514,en,Twitter for iPhone,8784811
1497,690690673629138944,2328,812,en,Twitter for iPhone,8784811
1498,690649993829576704,1298,278,en,Twitter for iPhone,8784811
1499,690607260360429569,295,18,und,Twitter for iPhone,8784811
1500,690597161306841088,1944,600,en,Twitter for iPhone,8784811
1501,690400367696297985,1877,451,en,Twitter for iPhone,8784811
1502,690374419777196032,3241,843,en,Twitter for iPhone,8784811
1503,690360449368465409,2663,877,en,Twitter for iPhone,8784811
1504,690348396616552449,1502,515,en,Vine - Make a Scene,8784811
1505,690248561355657216,1665,415,en,Twitter for iPhone,8784811
1506,690021994562220032,2780,1026,en,Twitter for iPhone,8784811
1507,690015576308211712,2478,729,en,Twitter for iPhone,8784811
1508,690005060500217858,3655,1683,en,Twitter for iPhone,8784811
1509,689999384604450816,1413,368,en,Twitter for iPhone,8784811
1510,689993469801164801,1456,448,en,Vine - Make a Scene,8784811
1511,689977555533848577,1364,444,en,Twitter for iPhone,8784811
1512,689905486972461056,2427,697,en,Twitter for iPhone,8784811
1513,689877686181715968,3027,1157,en,Twitter for iPhone,8784811
1514,689835978131935233,2164,742,en,Twitter for iPhone,8784811
1515,689661964914655233,3201,925,en,Twitter for iPhone,8784811
1516,689659372465688576,10339,3858,en,Twitter for iPhone,8784811
1517,689623661272240129,2222,639,en,Twitter for iPhone,8784811
1518,689599056876867584,11609,5499,en,Twitter for iPhone,8784811
1519,689557536375177216,2035,455,en,Twitter for iPhone,8784811
1520,689517482558820352,3381,1423,en,Twitter for iPhone,8784811
1521,689289219123089408,2251,937,en,Twitter for iPhone,8784811
1522,689283819090870273,3257,1100,en,Twitter for iPhone,8784811
1523,689280876073582592,1975,706,en,Twitter for iPhone,8784811
1524,689275259254616065,1139,243,en,Twitter for iPhone,8784811
1525,689255633275777024,2539,1079,en,Vine - Make a Scene,8784811
1526,689154315265683456,3064,999,en,Twitter for iPhone,8784811
1527,689143371370250240,2008,507,en,Twitter for iPhone,8784811
1528,688916208532455424,2713,865,en,Twitter for iPhone,8784811
1529,688908934925697024,2102,761,en,Twitter for iPhone,8784811
1530,688898160958271489,2088,777,en,Twitter for iPhone,8784811
1531,688894073864884227,2233,690,en,Twitter for iPhone,8784811
1532,688828561667567616,1373,369,en,Twitter for iPhone,8784811
1533,688804835492233216,958,191,en,Twitter for iPhone,8784811
1534,688789766343622656,2204,659,en,Twitter for iPhone,8784811
1535,688547210804498433,2585,697,en,Twitter for iPhone,8784811
1536,688519176466644993,2302,722,en,Twitter for iPhone,8784811
1537,688385280030670848,9256,4461,en,Twitter for iPhone,8784811
1538,688211956440801280,2235,825,en,Twitter for iPhone,8784811
1539,688179443353796608,2131,580,en,Twitter for iPhone,8784811
1540,688116655151435777,2818,770,en,Twitter for iPhone,8784811
1541,688064179421470721,1725,358,en,Twitter for iPhone,8784811
1542,687841446767013888,5446,2502,en,Vine - Make a Scene,8784811
1543,687826841265172480,2740,1115,en,Twitter for iPhone,8784811
1544,687818504314159109,2465,939,en,Twitter for iPhone,8784811
1545,687807801670897665,2392,713,en,Twitter for iPhone,8784811
1546,687732144991551489,1755,664,en,Vine - Make a Scene,8784811
1547,687704180304273409,2419,839,en,Twitter for iPhone,8784811
1548,687664829264453632,1927,510,en,Twitter for iPhone,8784811
1549,687494652870668288,1892,576,en,Twitter for iPhone,8784811
1550,687480748861947905,1594,239,en,Twitter for iPhone,8784811
1551,687476254459715584,1980,532,en,Twitter for iPhone,8784811
1552,687460506001633280,2053,540,en,Twitter for iPhone,8784811
1553,687399393394311168,1881,615,en,Vine - Make a Scene,8784811
1554,687317306314240000,20087,9133,en,Twitter for iPhone,8784811
1555,687312378585812992,4343,1894,en,Twitter for iPhone,8784811
1556,687127927494963200,5414,2262,en,Twitter for iPhone,8784811
1557,687124485711986689,2160,501,en,Twitter for iPhone,8784811
1558,687109925361856513,5779,2448,en,Twitter for iPhone,8784811
1559,687102708889812993,2340,973,en,Twitter for iPhone,8784811
1560,687096057537363968,2237,599,en,Twitter for iPhone,8784811
1561,686947101016735744,8598,3180,en,Twitter for iPhone,8784811
1562,686760001961103360,3505,1376,en,Vine - Make a Scene,8784811
1563,686749460672679938,3462,1447,en,Twitter for iPhone,8784811
1564,686730991906516992,4125,1193,en,Twitter for iPhone,8784811
1565,686683045143953408,2810,796,en,Twitter for iPhone,8784811
1566,686618349602762752,3700,1359,en,Twitter for iPhone,8784811
1567,686606069955735556,1882,541,en,Twitter for iPhone,8784811
1568,686394059078897668,1731,685,en,Vine - Make a Scene,8784811
1569,686386521809772549,3243,874,en,Twitter for iPhone,8784811
1570,686377065986265092,2203,563,en,Twitter for iPhone,8784811
1571,686358356425093120,2174,664,en,Twitter for iPhone,8784811
1572,686286779679375361,3994,1655,en,Vine - Make a Scene,8784811
1573,686050296934563840,2207,726,en,Twitter for iPhone,8784811
1574,686035780142297088,1141,116,en,Twitter for iPhone,8784811
1575,686034024800862208,3080,1140,en,Twitter for iPhone,8784811
1576,686007916130873345,2477,409,en,Twitter for iPhone,8784811
1577,686003207160610816,1822,623,en,Twitter for iPhone,8784811
1578,685973236358713344,2091,521,en,Twitter for iPhone,8784811
1579,685943807276412928,1622,590,en,Twitter for iPhone,8784811
1580,685906723014619143,7479,2873,en,Twitter for iPhone,8784811
1581,685681090388975616,2026,124,en,Twitter for iPhone,8784811
1582,685667379192414208,2350,561,en,Twitter for iPhone,8784811
1583,685663452032069632,3225,1452,en,Twitter for iPhone,8784811
1584,685641971164143616,2923,776,en,Twitter for iPhone,8784811
1585,685547936038666240,32818,15568,en,Twitter for iPhone,8784811
1586,685532292383666176,3020,1155,en,Twitter for iPhone,8784811
1587,685325112850124800,9428,3958,en,Twitter for iPhone,8784811
1588,685321586178670592,2649,635,en,Twitter for iPhone,8784811
1589,685315239903100929,3307,1039,en,Twitter for iPhone,8784811
1590,685307451701334016,2067,440,en,Twitter for iPhone,8784811
1591,685268753634967552,3085,1193,en,Twitter for iPhone,8784811
1592,685198997565345792,2337,667,en,Twitter for iPhone,8784811
1593,685169283572338688,4095,1426,en,Twitter for iPhone,8784811
1594,684969860808454144,2383,367,en,Twitter for iPhone,8784811
1595,684959798585110529,6808,3109,en,Twitter for iPhone,8784811
1596,684940049151070208,3198,1041,en,Twitter for iPhone,8784811
1597,684926975086034944,3484,457,en,Twitter for iPhone,8784811
1598,684914660081053696,3502,1440,en,Twitter for iPhone,8784811
1599,684902183876321280,1872,525,en,Twitter for iPhone,8784811
1600,684880619965411328,2082,804,en,Twitter for iPhone,8784811
1601,684830982659280897,34908,21584,en,Vine - Make a Scene,8784811
1602,684800227459624960,2731,998,en,Twitter for iPhone,8784811
1603,684594889858887680,8874,3486,en,Twitter for iPhone,8784811
1604,684588130326986752,4102,1405,en,Vine - Make a Scene,8784811
1605,684567543613382656,3014,1208,en,Twitter for iPhone,8784811
1606,684538444857667585,2637,948,en,Twitter for iPhone,8784811
1607,684481074559381504,3875,1163,en,Twitter for iPhone,8784811
1608,684460069371654144,1969,557,en,Twitter for iPhone,8784811
1609,684241637099323392,8111,3263,en,Twitter for iPhone,8784811
1610,684225744407494656,1224,207,en,Twitter for iPhone,8784811
1611,684222868335505415,3810,1363,en,Twitter for iPhone,8784811
1612,684200372118904832,2148,1028,en,Twitter for iPhone,8784811
1613,684195085588783105,1902,510,en,Twitter for iPhone,8784811
1614,684188786104872960,3482,1165,en,Twitter for iPhone,8784811
1615,684177701129875456,2008,658,en,Twitter for iPhone,8784811
1616,684147889187209216,2979,1509,en,Vine - Make a Scene,8784811
1617,684122891630342144,2005,465,en,Twitter for iPhone,8784811
1618,684097758874210310,4099,1425,en,Twitter for iPhone,8784811
1619,683857920510050305,3794,1117,en,Twitter for iPhone,8784811
1620,683852578183077888,1929,343,en,Twitter for iPhone,8784811
1621,683849932751646720,2599,960,en,Twitter for iPhone,8784811
1622,683834909291606017,2612,1107,en,Twitter for iPhone,8784811
1623,683828599284170753,2783,1059,en,Twitter for iPhone,8784811
1624,683773439333797890,3334,1343,en,Twitter for iPhone,8784811
1625,683742671509258241,6451,3287,en,Twitter for iPhone,8784811
1626,683515932363329536,7311,2886,en,Vine - Make a Scene,8784811
1627,683498322573824003,3167,960,en,Twitter for iPhone,8784811
1628,683481228088049664,2641,993,en,Twitter for iPhone,8784811
1629,683462770029932544,2415,670,en,Twitter for iPhone,8784811
1630,683449695444799489,3879,1601,en,Twitter for iPhone,8784811
1631,683391852557561860,7592,2388,en,Twitter for iPhone,8784811
1632,683357973142474752,2897,911,en,Twitter for iPhone,8784811
1633,683142553609318400,2856,1040,en,Twitter for iPhone,8784811
1634,683111407806746624,3384,907,en,Twitter for iPhone,8784811
1635,683098815881154561,2153,654,nl,Twitter for iPhone,8784811
1636,683078886620553216,1979,560,en,Twitter for iPhone,8784811
1637,683030066213818368,2160,734,en,Twitter for iPhone,8784811
1638,682962037429899265,36683,16489,en,Twitter for iPhone,8784811
1639,682808988178739200,1775,167,en,Twitter for iPhone,8784811
1640,682788441537560576,2474,1104,en,Twitter for iPhone,8784811
1641,682750546109968385,1512,436,en,Twitter for iPhone,8784811
1642,682697186228989953,1312,356,in,Twitter for iPhone,8784811
1643,682662431982772225,3054,1076,en,Twitter for iPhone,8784811
1644,682638830361513985,2061,596,en,Twitter for iPhone,8784811
1645,682429480204398592,3420,1150,en,Twitter for iPhone,8784811
1646,682406705142087680,7534,1760,en,Twitter for iPhone,8784811
1647,682393905736888321,2218,669,en,Twitter for iPhone,8784811
1648,682389078323662849,1649,459,en,Twitter for iPhone,8784811
1649,682303737705140231,3043,967,en,Twitter for iPhone,8784811
1650,682259524040966145,4127,1201,en,Twitter for iPhone,8784811
1651,682242692827447297,3236,1156,en,Twitter for iPhone,8784811
1652,682088079302213632,18157,9816,en,Vine - Make a Scene,8784811
1653,682059653698686977,4920,1671,en,Twitter for iPhone,8784811
1654,682047327939461121,3187,927,en,Twitter for iPhone,8784811
1655,682032003584274432,6542,1990,en,Twitter for iPhone,8784240
1656,682003177596559360,3112,1520,en,Twitter for iPhone,8784811
1657,681981167097122816,2796,1024,en,Twitter for iPhone,8784811
1658,681891461017812993,2463,814,en,Twitter for iPhone,8784811
1659,681694085539872773,12730,4032,en,Twitter for iPhone,8784811
1660,681679526984871937,1766,437,en,Twitter for iPhone,8784811
1661,681654059175129088,2629,918,en,Twitter for iPhone,8784811
1662,681610798867845120,1897,461,en,Twitter for iPhone,8784811
1663,681579835668455424,3536,1289,en,Twitter for iPhone,8784811
1664,681523177663676416,14227,5724,en,Twitter for iPhone,8784811
1665,681340665377193984,1639,275,en,Twitter for iPhone,8784811
1666,681339448655802368,9242,4061,en,Twitter for iPhone,8784811
1667,681320187870711809,2634,739,en,Twitter for iPhone,8784811
1668,681302363064414209,3912,1804,en,Twitter for iPhone,8784811
1669,681297372102656000,3201,945,en,Twitter for iPhone,8784811
1670,681281657291280384,3211,1091,en,Twitter for iPhone,8784810
1671,681261549936340994,1450,266,en,Twitter for iPhone,8784810
1672,681242418453299201,1483,525,en,Twitter for iPhone,8784810
1673,681231109724700672,2400,480,en,Twitter for iPhone,8784810
1674,681193455364796417,3680,1470,en,Twitter for iPhone,8784810
1675,680970795137544192,2412,652,en,Twitter for iPhone,8784810
1676,680959110691590145,4561,1991,en,Twitter for iPhone,8784810
1677,680940246314430465,3185,1046,en,Twitter for iPhone,8784810
1678,680934982542561280,2074,432,en,Twitter for iPhone,8784810
1679,680913438424612864,2386,619,en,Twitter for iPhone,8784810
1680,680889648562991104,1757,360,en,Twitter for iPhone,8784810
1681,680836378243002368,3448,1309,en,Twitter for iPhone,8784810
1682,680805554198020098,2149,660,en,Vine - Make a Scene,8784810
1683,680801747103793152,2367,813,en,Twitter for iPhone,8784810
1684,680798457301471234,2834,1026,en,Twitter for iPhone,8784810
1685,680609293079592961,2624,694,en,Twitter for iPhone,8784810
1686,680583894916304897,3605,1324,en,Twitter for iPhone,8784810
1687,680497766108381184,4205,1899,en,Twitter for iPhone,8784810
1688,680494726643068929,1710,481,en,Twitter for iPhone,8784810
1689,680473011644985345,2536,738,en,Twitter for iPhone,8784810
1690,680440374763077632,1436,497,en,Twitter for iPhone,8784810
1691,680221482581123072,1457,291,en,Twitter for iPhone,8784810
1692,680206703334408192,2820,1155,en,Twitter for iPhone,8784810
1693,680191257256136705,2130,497,en,Twitter for iPhone,8784810
1694,680176173301628928,3868,1538,en,Twitter for iPhone,8784810
1695,680161097740095489,2310,728,en,Twitter for iPhone,8784810
1696,680145970311643136,3589,1722,en,Twitter for iPhone,8784810
1697,680130881361686529,2276,935,en,Twitter for iPhone,8784810
1698,680115823365742593,2702,899,en,Twitter for iPhone,8784810
1699,680100725817409536,3546,1362,en,TweetDeck,8784810
1700,680085611152338944,12734,8927,en,TweetDeck,8784811
1701,680070545539371008,2564,858,en,TweetDeck,8784811
1702,679877062409191424,1982,644,en,Twitter for iPhone,8784811
1703,679872969355714560,2174,654,en,Vine - Make a Scene,8784811
1704,679862121895714818,2440,614,en,Twitter for iPhone,8784811
1705,679854723806179328,2831,1220,en,Twitter for iPhone,8784811
1706,679844490799091713,2350,753,en,Twitter for iPhone,8784811
1707,679828447187857408,35997,13897,en,Twitter for iPhone,8784811
1708,679777920601223168,3074,1094,en,Twitter for iPhone,8784811
1709,679736210798047232,2083,781,en,Twitter for iPhone,8784811
1710,679729593985699840,2152,816,en,Twitter for iPhone,8784811
1711,679722016581222400,1653,461,en,Twitter for iPhone,8784811
1712,679530280114372609,4763,2065,en,Twitter for iPhone,8784811
1713,679527802031484928,2624,715,en,Twitter for iPhone,8784811
1714,679511351870550016,3341,1251,en,Twitter for iPhone,8784811
1715,679503373272485890,3141,1451,en,Twitter for iPhone,8784811
1716,679475951516934144,2077,632,en,Twitter for iPhone,8784811
1717,679462823135686656,31336,18621,en,Twitter for iPhone,8784811
1718,679405845277462528,2354,1193,en,Vine - Make a Scene,8784811
1719,679158373988876288,21096,7952,en,Twitter for iPhone,8784811
1720,679148763231985668,2757,1016,en,Twitter for iPhone,8784811
1721,679132435750195208,2945,1143,en,Twitter for iPhone,8784811
1722,679111216690831360,5908,2550,en,Twitter for iPhone,8784811
1723,679062614270468097,16802,7991,en,Twitter for iPhone,8784811
1724,679047485189439488,2226,658,en,Twitter for iPhone,8784811
1725,679001094530465792,2794,1208,en,Vine - Make a Scene,8784811
1726,678991772295516161,2276,1143,en,Twitter for iPhone,8784811
1727,678969228704284672,1633,453,en,Twitter for iPhone,8784811
1728,678800283649069056,2542,888,en,Twitter for iPhone,8784811
1729,678798276842360832,3420,1148,en,Twitter for iPhone,8784811
1730,678774928607469569,2783,892,en,Twitter for iPhone,8784811
1731,678767140346941444,3483,1341,en,Twitter for iPhone,8784240
1732,678764513869611008,1620,468,en,Twitter for iPhone,8784811
1733,678755239630127104,7034,3230,en,Twitter for iPhone,8784811
1734,678740035362037760,3717,1657,en,Twitter for iPhone,8784811
1735,678708137298427904,5533,2391,en,Vine - Make a Scene,8784811
1736,678675843183484930,2829,1440,en,Twitter for iPhone,8784811
1737,678643457146150913,2030,401,en,Twitter for iPhone,8784811
1738,678446151570427904,3953,1520,en,Twitter for iPhone,8784811
1739,678424312106393600,5412,2504,en,Twitter for iPhone,8784811
1740,678410210315247616,4166,1777,en,Twitter for iPhone,8784811
1741,678399652199309312,78322,31334,en,Twitter for iPhone,8784811
1742,678396796259975168,1574,408,en,Twitter for iPhone,8784811
1743,678389028614488064,1855,418,en,Twitter for iPhone,8784811
1744,678380236862578688,2403,898,en,Twitter for iPhone,8784811
1745,678341075375947776,1706,529,en,Twitter for iPhone,8784811
1746,678334497360859136,1292,249,en,Twitter for iPhone,8784811
1747,678278586130948096,11282,6000,en,Twitter for iPhone,8784811
1748,678255464182861824,1573,358,en,Twitter for iPhone,8784811
1749,678023323247357953,1886,375,en,Twitter for iPhone,8784810
1750,678021115718029313,13469,6233,en,Twitter for iPhone,8784810
1751,677961670166224897,3376,1659,en,Vine - Make a Scene,8784810
1752,677918531514703872,1328,397,en,Twitter for iPhone,8784810
1753,677895101218201600,4767,2035,en,Twitter for iPhone,8784810
1754,677716515794329600,3013,965,en,Twitter for iPhone,8784810
1755,677700003327029250,3338,1418,en,Twitter for iPhone,8784810
1756,677698403548192770,1210,314,en,Twitter for iPhone,8784810
1757,677687604918272002,2455,837,en,Twitter for iPhone,8784810
1758,677673981332312066,3281,1477,en,Twitter for iPhone,8784810
1759,677662372920729601,1927,940,en,Twitter for iPhone,8784810
1760,677644091929329666,1829,784,en,Twitter for iPhone,8784810
1761,677573743309385728,2099,691,en,Twitter for iPhone,8784810
1762,677565715327688705,1282,454,en,Twitter for iPhone,8784810
1763,677557565589463040,2407,1128,en,Twitter for iPhone,8784810
1764,677547928504967168,6841,3605,en,Twitter for iPhone,8784810
1765,677530072887205888,1050,223,en,Twitter for iPhone,8784810
1766,677335745548390400,2994,1745,en,Vine - Make a Scene,8784810
1767,677334615166730240,1324,280,en,Twitter for iPhone,8784810
1768,677331501395156992,1071,232,en,Twitter for iPhone,8784810
1769,677328882937298944,3580,1476,en,Twitter for iPhone,8784810
1770,677314812125323265,1619,521,en,Twitter for iPhone,8784810
1771,677301033169788928,1216,394,en,Twitter for iPhone,8784810
1772,677269281705472000,1953,694,en,Twitter for iPhone,8784810
1773,677228873407442944,3493,1612,en,Twitter for iPhone,8784810
1774,677187300187611136,2700,904,en,Twitter for iPhone,8784810
1775,676975532580409345,2726,1047,en,Twitter for iPhone,8784822
1776,676957860086095872,2202,798,en,Twitter for iPhone,8784822
1777,676949632774234114,1281,388,en,Twitter for iPhone,8784822
1778,676948236477857792,2135,847,en,Twitter for iPhone,8784822
1779,676946864479084545,1701,362,en,Twitter for iPhone,8784822
1780,676942428000112642,2038,736,en,Twitter for iPhone,8784822
1781,676936541936185344,12503,4824,en,Twitter for iPhone,8784822
1782,676916996760600576,2933,1776,en,Vine - Make a Scene,8784822
1783,676897532954456065,2209,708,en,Twitter for iPhone,8784822
1784,676864501615042560,2063,695,en,Twitter for iPhone,8784822
1785,676821958043033607,22529,15271,en,Twitter for iPhone,8784822
1786,676819651066732545,1786,650,en,Twitter for iPhone,8784822
1787,676811746707918848,1395,414,en,Twitter for iPhone,8784822
1788,676776431406465024,4907,1983,en,Twitter for iPhone,8784822
1789,676617503762681856,2834,941,en,Twitter for iPhone,8784822
1790,676613908052996102,1061,197,en,Twitter for iPhone,8784822
1791,676606785097199616,1858,425,en,Twitter for iPhone,8784822
